"output","parameter","coef","bias","stderr","CImin","CImax"
"Abs_Benefit_per_Qday","CT_delay",0.0117854272476482,0.000579898650354967,0.0151306913861586,-0.0220317492318357,0.0408596600931223
"Abs_Benefit_per_Qday","epsilon",0.0916977277387827,0.000124735231250145,0.0145436952117148,0.05724731694589,0.124191709854636
"Abs_Benefit_per_Qday","riskprofile",-0.00255425856114072,-0.00116521528125259,0.0123489423719773,-0.0277043878851353,0.0307882993197503
"Abs_Benefit_per_Qday","R_0_mean",0.0135328366135219,0.000497033884692768,0.0123630464627746,-0.010308176526517,0.0416123202625863
"Abs_Benefit_per_Qday","dispersion",0.0129780464478232,-0.00168713590860119,0.014083218681963,-0.013908676656882,0.0509085302771441
"Abs_Benefit_per_Qday","T_inc_stretch",-0.0583824407753318,-0.0010239011308146,0.0161165611903455,-0.0915284935953768,-0.0232399178180659
"Abs_Benefit_per_Qday","pi_t_triangle_center",-0.0202518564100835,0.00276147284721906,0.0139208137139593,-0.0566158540355073,0.0109035119849191
"Abs_Benefit_per_Qday","T_lat_offset",-0.0211982383881895,0.000115432962850603,0.0132972000024412,-0.0530205538993999,0.0155577830571343
"Abs_Benefit_per_Qday","d_inf",-0.0346293201289164,0.00231853565746043,0.0139901615821406,-0.0738356198145093,-0.00736203103386322
"NNQ","gamma",0.0612308537534106,-0.000643925830678578,0.0154121642690005,0.0272534047832289,0.0982496754068707
"NNQ","prob_CT",0.0720545582242195,0.000928447127436047,0.0139832694459686,0.0388281455068904,0.10447955340075
"NNQ","CT_delay",-0.0201022623759095,-0.000277604196135206,0.0154704660956782,-0.0642829414991423,0.017048650387924
"NNQ","epsilon",0.0290903406859327,0.00100153235082119,0.0128748289632319,-0.00407507774351955,0.0602772235405806
"NNQ","riskprofile",-0.0111309556317898,-0.00136103007281776,0.0143215500250311,-0.0494497843585047,0.0266998423131096
"NNQ","R_0_mean",-0.158580131386584,0.00116421669471983,0.0142003900444727,-0.206915069718517,-0.129297531209221
"NNQ","dispersion",-0.157493012616551,-0.00193453556321058,0.0124995000676133,-0.201991513908459,-0.123961318589042
"NNQ","T_inc_stretch",-0.000986223970984637,0.0024433365861165,0.0163285463845178,-0.0331599601984945,0.061795191482404
"NNQ","pi_t_triangle_center",0.00614822870607543,0.000519268731390183,0.0146813835526505,-0.0311795150831636,0.0318150282722778
"NNQ","T_lat_offset",-0.00796597358718036,0.00080989866850074,0.0140937150580864,-0.042329652237037,0.0225267996438814
"NNQ","d_inf",-0.00484596867909464,0.000753537850548618,0.0147186816871022,-0.0491782107467005,0.0252877963045358
"Rel_Benefit","gamma",0.121470323724605,0.00200969587155453,0.0156034807832816,0.0743081958593013,0.151013651817929
"Rel_Benefit","prob_CT",0.145196905020992,0.00189175136518863,0.0125198591689729,0.119733201943874,0.173458562162221
"Rel_Benefit","CT_delay",-0.0269648970909695,-0.000379255714170527,0.0167457543007613,-0.0602435953720785,0.0115830833909955
"Rel_Benefit","epsilon",0.112809160121391,0.000232779605577382,0.0142081013313222,0.0751317688770624,0.145828877589098
"Rel_Benefit","riskprofile",-0.00855711914206998,0.00107192419154255,0.0118803433266137,-0.0316621702964358,0.0133666893641941
"Rel_Benefit","R_0_mean",-0.032377647649113,0.0011310970875517,0.0146946919239987,-0.0640207388852958,0.0149246189514582
"Rel_Benefit","dispersion",0.00857833953846755,-0.00342105094409182,0.0126376489009381,-0.0207614899064171,0.0436230188902512
"Rel_Benefit","T_inc_stretch",0.0262356727685949,0.000916491249512146,0.0142109682431733,-0.0139368723250405,0.0591439231329186
"Rel_Benefit","pi_t_triangle_center",-0.0271890255748894,-0.00295128327179597,0.0145754792640559,-0.0551063527337817,0.0186231461576786
"Rel_Benefit","T_lat_offset",-0.0242982985969363,-0.00222727389177908,0.0146328986441962,-0.0501341318617726,0.0150764048327874
"Rel_Benefit","d_inf",-0.0404221752721224,0.000900250699969955,0.0129398893865812,-0.0696694458579694,0.00236465452649062
"obs_to_iso_q","gamma",-0.353116033905145,-0.000312418086347632,0.0132551425968377,-0.381255067291489,-0.310706455090941
"obs_to_iso_q","prob_CT",0.715667610211376,0.000271046136400721,0.00776782695027792,0.697595176038433,0.734415805737275
"obs_to_iso_q","CT_delay",-0.662415777168382,0.00102471631182577,0.00943553478754042,-0.685717228008973,-0.638448517603159
"obs_to_iso_q","epsilon",-0.00589592958184013,-0.00235297384977933,0.0145319087980056,-0.0415127820627741,0.0345285111309128
"obs_to_iso_q","riskprofile",-0.00991517079144379,0.000305713718448465,0.0143155477629509,-0.0402408585838949,0.0201469817812557
"obs_to_iso_q","R_0_mean",-0.00468856468583418,0.000977205785283081,0.0141901902631823,-0.0329993683498759,0.0485634503958737
"obs_to_iso_q","dispersion",-0.0692632734442552,0.00136365007663446,0.0130077957585794,-0.107619844201484,-0.0430273208158375
"obs_to_iso_q","T_inc_stretch",0.881930375000683,0.000491682626116874,0.00382239215671745,0.871492221511479,0.889161835127135
"obs_to_iso_q","pi_t_triangle_center",0.186550046441538,-0.000483131411203874,0.0128537177528273,0.156178645070065,0.229859116331032
"obs_to_iso_q","T_lat_offset",0.0146801629781801,-0.000115965880035597,0.0139658309597744,-0.0178290981800509,0.0485996583408664
"obs_to_iso_q","d_inf",-0.200440174426637,-0.00165316991795672,0.0141217952212602,-0.234887069941629,-0.161767676205377
"ks","gamma",-0.001504286898727,0.00152566505281272,0.0152859758909548,-0.0373257169136427,0.0353740670663596
"ks","prob_CT",0.0116710457935667,0.00144363392560555,0.0158881479183067,-0.0250660273137871,0.0447222162261913
"ks","CT_delay",-0.0140293455491622,-0.000651014469821482,0.0156202851491249,-0.0555993959537502,0.0315681380766019
"ks","epsilon",-0.00365779968964178,-0.000295428724585345,0.0135652651907283,-0.041059835771283,0.0278886484688676
